Time,Vm,dVm/dt,Cai,INa,INaL,ICaL,IKs,IKr,IK1,Ito,Tension
1236.000000,-87.349155,-0.001351,0.000190,-0.001914,-0.000168,-0.000000,-0.001494,0.004040,0.064454,0.000004,2.767615
1236.001000,-87.349156,-0.001351,0.000190,-0.001914,-0.000168,-0.000000,-0.001494,0.004040,0.064454,0.000004,2.767602
1237.000000,-87.350497,-0.001334,0.000190,-0.001940,-0.000169,-0.000000,-0.001438,0.003911,0.064070,0.000004,2.753895
1237.001000,-87.350499,-0.001334,0.000190,-0.001940,-0.000169,-0.000000,-0.001438,0.003911,0.064070,0.000004,2.753881
1238.000000,-87.351824,-0.001320,0.000189,-0.001965,-0.000170,-0.000000,-0.001384,0.003786,0.063691,0.000004,2.740108
1238.001000,-87.351825,-0.001320,0.000189,-0.001965,-0.000170,-0.000000,-0.001384,0.003786,0.063691,0.000004,2.740094
1239.000000,-87.353138,-0.001308,0.000189,-0.001989,-0.000171,-0.000000,-0.001333,0.003665,0.063315,0.000004,2.726258
1239.001000,-87.353139,-0.001308,0.000189,-0.001989,-0.000171,-0.000000,-0.001333,0.003664,0.063315,0.000004,2.726244
1240.000000,-87.354441,-0.001298,0.000188,-0.002013,-0.000171,-0.000000,-0.001283,0.003547,0.062943,0.000004,2.712348
1240.001000,-87.354442,-0.001298,0.000188,-0.002013,-0.000171,-0.000000,-0.001283,0.003547,0.062942,0.000004,2.712334
1241.000000,-87.355735,-0.001290,0.000188,-0.002035,-0.000172,-0.000000,-0.001235,0.003434,0.062573,0.000004,2.698383
1241.001000,-87.355736,-0.001290,0.000188,-0.002035,-0.000172,-0.000000,-0.001235,0.003434,0.062572,0.000004,2.698369
1242.000000,-87.357021,-0.001282,0.000188,-0.002057,-0.000173,-0.000000,-0.001189,0.003324,0.062205,0.000004,2.684365
1242.001000,-87.357022,-0.001282,0.000188,-0.002057,-0.000173,-0.000000,-0.001189,0.003324,0.062204,0.000004,2.684351
1243.000000,-87.358300,-0.001276,0.000187,-0.002078,-0.000174,-0.000000,-0.001144,0.003218,0.061839,0.000004,2.670298
1243.001000,-87.358301,-0.001276,0.000187,-0.002078,-0.000174,-0.000000,-0.001144,0.003218,0.061839,0.000004,2.670284
1244.000000,-87.359572,-0.001270,0.000187,-0.002099,-0.000174,-0.000000,-0.001101,0.003115,0.061475,0.000004,2.656185
1244.001000,-87.359574,-0.001270,0.000187,-0.002099,-0.000174,-0.000000,-0.001101,0.003115,0.061475,0.000004,2.656171
1245.000000,-87.360839,-0.001264,0.000187,-0.002118,-0.000175,-0.000000,-0.001060,0.003015,0.061113,0.000004,2.642029
1245.001000,-87.360840,-0.001264,0.000187,-0.002118,-0.000175,-0.000000,-0.001060,0.003015,0.061112,0.000004,2.642015
1246.000000,-87.362101,-0.001259,0.000186,-0.002137,-0.000176,-0.000000,-0.001021,0.002919,0.060752,0.000004,2.627835
1246.001000,-87.362102,-0.001259,0.000186,-0.002137,-0.000176,-0.000000,-0.001021,0.002919,0.060751,0.000004,2.627821
1247.000000,-87.363357,-0.001254,0.000186,-0.002156,-0.000176,-0.000000,-0.000983,0.002825,0.060392,0.000004,2.613604
1247.001000,-87.363358,-0.001254,0.000186,-0.002156,-0.000176,-0.000000,-0.000983,0.002825,0.060392,0.000004,2.613590
1248.000000,-87.364608,-0.001249,0.000186,-0.002174,-0.000177,-0.000000,-0.000946,0.002735,0.060034,0.000004,2.599340
1248.001000,-87.364609,-0.001249,0.000186,-0.002174,-0.000177,-0.000000,-0.000946,0.002735,0.060034,0.000004,2.599326
1249.000000,-87.365855,-0.001244,0.000185,-0.002191,-0.000178,-0.000000,-0.000911,0.002647,0.059678,0.000004,2.585046
1249.001000,-87.365856,-0.001244,0.000185,-0.002191,-0.000178,-0.000000,-0.000910,0.002647,0.059677,0.000004,2.585032
1250.000000,-87.367097,-0.001240,0.000185,-0.002208,-0.000179,-0.000000,-0.000877,0.002562,0.059322,0.000004,2.570725
1250.001000,-87.367098,-0.001240,0.000185,-0.002208,-0.000179,-0.000000,-0.000876,0.002562,0.059322,0.000004,2.570711
1251.000000,-87.368335,-0.001235,0.000184,-0.002224,-0.000179,-0.000000,-0.000844,0.002480,0.058968,0.000004,2.556380
1251.001000,-87.368336,-0.001235,0.000184,-0.002224,-0.000179,-0.000000,-0.000844,0.002480,0.058968,0.000004,2.556366
1252.000000,-87.369568,-0.001231,0.000184,-0.002239,-0.000180,-0.000000,-0.000812,0.002401,0.058615,0.000004,2.542013
1252.001000,-87.369569,-0.001231,0.000184,-0.002239,-0.000180,-0.000000,-0.000812,0.002400,0.058615,0.000004,2.541999
1253.000000,-87.370797,-0.001227,0.000184,-0.002254,-0.000181,-0.000000,-0.000782,0.002324,0.058264,0.000004,2.527628
1253.001000,-87.370798,-0.001227,0.000184,-0.002254,-0.000181,-0.000000,-0.000782,0.002323,0.058263,0.000004,2.527614
1254.000000,-87.372022,-0.001223,0.000183,-0.002269,-0.000181,-0.000000,-0.000753,0.002249,0.057913,0.000003,2.513228
1254.001000,-87.372023,-0.001223,0.000183,-0.002269,-0.000181,-0.000000,-0.000753,0.002249,0.057913,0.000003,2.513213
1255.000000,-87.373243,-0.001219,0.000183,-0.002283,-0.000182,-0.000000,-0.000725,0.002177,0.057564,0.000003,2.498814
1255.001000,-87.373244,-0.001219,0.000183,-0.002283,-0.000182,-0.000000,-0.000725,0.002177,0.057563,0.000003,2.498799
1256.000000,-87.374459,-0.001215,0.000183,-0.002296,-0.000183,-0.000000,-0.000698,0.002107,0.057215,0.000003,2.484389
1256.001000,-87.374461,-0.001215,0.000183,-0.002296,-0.000183,-0.000000,-0.000698,0.002107,0.057215,0.000003,2.484375
1257.000000,-87.375672,-0.001211,0.000182,-0.002309,-0.000183,-0.000000,-0.000672,0.002039,0.056868,0.000003,2.469957
1257.001000,-87.375673,-0.001211,0.000182,-0.002310,-0.000183,-0.000000,-0.000672,0.002039,0.056868,0.000003,2.469942
1258.000000,-87.376881,-0.001207,0.000182,-0.002322,-0.000184,-0.000000,-0.000647,0.001973,0.056522,0.000003,2.455519
1258.001000,-87.376882,-0.001207,0.000182,-0.002322,-0.000184,-0.000000,-0.000647,0.001973,0.056522,0.000003,2.455504
1259.000000,-87.378085,-0.001203,0.000182,-0.002334,-0.000185,-0.000000,-0.000622,0.001910,0.056177,0.000003,2.441078
1259.001000,-87.378087,-0.001203,0.000182,-0.002334,-0.000185,-0.000000,-0.000622,0.001910,0.056177,0.000003,2.441064
1260.000000,-87.379286,-0.001199,0.000181,-0.002346,-0.000185,-0.000000,-0.000599,0.001848,0.055833,0.000003,2.426636
1260.001000,-87.379288,-0.001199,0.000181,-0.002346,-0.000185,-0.000000,-0.000599,0.001848,0.055833,0.000003,2.426622
1261.000000,-87.380483,-0.001195,0.000181,-0.002358,-0.000186,-0.000000,-0.000577,0.001789,0.055490,0.000003,2.412197
1261.001000,-87.380485,-0.001195,0.000181,-0.002358,-0.000186,-0.000000,-0.000577,0.001789,0.055490,0.000003,2.412182
1262.000000,-87.381676,-0.001191,0.000181,-0.002369,-0.000187,-0.000000,-0.000555,0.001731,0.055149,0.000003,2.397761
1262.001000,-87.381678,-0.001191,0.000181,-0.002369,-0.000187,-0.000000,-0.000555,0.001731,0.055148,0.000003,2.397746
1263.000000,-87.382866,-0.001187,0.000180,-0.002379,-0.000187,-0.000000,-0.000535,0.001675,0.054808,0.000003,2.383331
1263.001000,-87.382867,-0.001187,0.000180,-0.002379,-0.000187,-0.000000,-0.000535,0.001675,0.054808,0.000003,2.383316
1264.000000,-87.384051,-0.001184,0.000180,-0.002390,-0.000188,-0.000000,-0.000515,0.001621,0.054468,0.000003,2.368909
1264.001000,-87.384053,-0.001184,0.000180,-0.002390,-0.000188,-0.000000,-0.000515,0.001621,0.054468,0.000003,2.368895
1265.000000,-87.385233,-0.001180,0.000180,-0.002400,-0.000189,-0.000000,-0.000496,0.001569,0.054130,0.000003,2.354499
1265.001000,-87.385234,-0.001180,0.000180,-0.002400,-0.000189,-0.000000,-0.000496,0.001568,0.054129,0.000003,2.354484
1266.000000,-87.386411,-0.001176,0.000179,-0.002409,-0.000189,-0.000000,-0.000477,0.001518,0.053792,0.000003,2.340100
1266.001000,-87.386412,-0.001176,0.000179,-0.002409,-0.000189,-0.000000,-0.000477,0.001518,0.053792,0.000003,2.340086
1267.000000,-87.387585,-0.001172,0.000179,-0.002419,-0.000190,-0.000000,-0.000459,0.001469,0.053456,0.000003,2.325716
1267.001000,-87.387587,-0.001172,0.000179,-0.002419,-0.000190,-0.000000,-0.000459,0.001469,0.053455,0.000003,2.325702
1268.000000,-87.388756,-0.001169,0.000179,-0.002428,-0.000191,-0.000000,-0.000442,0.001421,0.053120,0.000003,2.311349
1268.001000,-87.388757,-0.001169,0.000179,-0.002428,-0.000191,-0.000000,-0.000442,0.001421,0.053120,0.000003,2.311335
1269.000000,-87.389923,-0.001165,0.000178,-0.002436,-0.000191,-0.000000,-0.000426,0.001375,0.052786,0.000003,2.297000
1269.001000,-87.389924,-0.001165,0.000178,-0.002436,-0.000191,-0.000000,-0.000426,0.001375,0.052785,0.000003,2.296986
1270.000000,-87.391086,-0.001161,0.000178,-0.002445,-0.000192,-0.000000,-0.000410,0.001331,0.052452,0.000003,2.282672
1270.001000,-87.391087,-0.001161,0.000178,-0.002445,-0.000192,-0.000000,-0.000410,0.001331,0.052452,0.000003,2.282657
1271.000000,-87.392245,-0.001158,0.000177,-0.002453,-0.000193,-0.000000,-0.000395,0.001287,0.052120,0.000003,2.268365
1271.001000,-87.392247,-0.001158,0.000177,-0.002453,-0.000193,-0.000000,-0.000395,0.001287,0.052119,0.000003,2.268351
1272.000000,-87.393401,-0.001154,0.000177,-0.002461,-0.000193,-0.000000,-0.000380,0.001246,0.051788,0.000003,2.254082
1272.001000,-87.393402,-0.001154,0.000177,-0.002461,-0.000193,-0.000000,-0.000380,0.001246,0.051788,0.000003,2.254068
1273.000000,-87.394554,-0.001150,0.000177,-0.002468,-0.000194,-0.000000,-0.000366,0.001205,0.051458,0.000003,2.239825
1273.001000,-87.394555,-0.001150,0.000177,-0.002468,-0.000194,-0.000000,-0.000366,0.001205,0.051457,0.000003,2.239811
1274.000000,-87.395702,-0.001147,0.000176,-0.002475,-0.000194,-0.000000,-0.000352,0.001166,0.051128,0.000003,2.225596
1274.001000,-87.395703,-0.001147,0.000176,-0.002475,-0.000194,-0.000000,-0.000352,0.001166,0.051128,0.000003,2.225581
1275.000000,-87.396847,-0.001143,0.000176,-0.002482,-0.000195,-0.000000,-0.000339,0.001128,0.050800,0.000003,2.211395
1275.001000,-87.396848,-0.001143,0.000176,-0.002482,-0.000195,-0.000000,-0.000339,0.001128,0.050799,0.000003,2.211381
1276.000000,-87.397988,-0.001140,0.000176,-0.002489,-0.000196,-0.000000,-0.000327,0.001091,0.050472,0.000003,2.197224
1276.001000,-87.397990,-0.001140,0.000176,-0.002489,-0.000196,-0.000000,-0.000327,0.001091,0.050472,0.000003,2.197210
1277.000000,-87.399126,-0.001136,0.000175,-0.002496,-0.000196,-0.000000,-0.000315,0.001056,0.050146,0.000003,2.183086
1277.001000,-87.399127,-0.001136,0.000175,-0.002496,-0.000196,-0.000000,-0.000315,0.001056,0.050145,0.000003,2.183072
1278.000000,-87.400260,-0.001132,0.000175,-0.002502,-0.000197,-0.000000,-0.000303,0.001021,0.049820,0.000003,2.168981
1278.001000,-87.400261,-0.001132,0.000175,-0.002502,-0.000197,-0.000000,-0.000303,0.001021,0.049820,0.000003,2.168967
1279.000000,-87.401391,-0.001129,0.000175,-0.002508,-0.000197,-0.000000,-0.000292,0.000988,0.049496,0.000003,2.154911
1279.001000,-87.401392,-0.001129,0.000175,-0.002508,-0.000197,-0.000000,-0.000292,0.000988,0.049495,0.000003,2.154897
1280.000000,-87.402518,-0.001125,0.000174,-0.002514,-0.000198,-0.000000,-0.000281,0.000956,0.049172,0.000003,2.140878
1280.001000,-87.402519,-0.001125,0.000174,-0.002514,-0.000198,-0.000000,-0.000281,0.000956,0.049172,0.000003,2.140864
1281.000000,-87.403641,-0.001122,0.000174,-0.002520,-0.000199,-0.000000,-0.000270,0.000925,0.048850,0.000003,2.126882
1281.001000,-87.403642,-0.001122,0.000174,-0.002520,-0.000199,-0.000000,-0.000270,0.000925,0.048849,0.000003,2.126868
1282.000000,-87.404761,-0.001118,0.000174,-0.002525,-0.000199,-0.000000,-0.000260,0.000895,0.048528,0.000003,2.112925
1282.001000,-87.404762,-0.001118,0.000174,-0.002525,-0.000199,-0.000000,-0.000260,0.000895,0.048528,0.000003,2.112911
1283.000000,-87.405877,-0.001115,0.000173,-0.002531,-0.000200,-0.000000,-0.000251,0.000865,0.048207,0.000003,2.099009
1283.001000,-87.405879,-0.001115,0.000173,-0.002531,-0.000200,-0.000000,-0.000251,0.000865,0.048207,0.000003,2.098995
1284.000000,-87.406990,-0.001111,0.000173,-0.002536,-0.000200,-0.000000,-0.000242,0.000837,0.047888,0.000003,2.085134
1284.001000,-87.406991,-0.001111,0.000173,-0.002536,-0.000200,-0.000000,-0.000242,0.000837,0.047888,0.000003,2.085120
1285.000000,-87.408099,-0.001107,0.000173,-0.002541,-0.000201,-0.000000,-0.000233,0.000810,0.047569,0.000003,2.071302
1285.001000,-87.408101,-0.001107,0.000173,-0.002541,-0.000201,-0.000000,-0.000233,0.000810,0.047569,0.000003,2.071288
1286.000000,-87.409205,-0.001104,0.000173,-0.002545,-0.000202,-0.000000,-0.000224,0.000783,0.047252,0.000003,2.057514
1286.001000,-87.409206,-0.001104,0.000173,-0.002546,-0.000202,-0.000000,-0.000224,0.000783,0.047251,0.000003,2.057500
1287.000000,-87.410307,-0.001100,0.000172,-0.002550,-0.000202,-0.000000,-0.000216,0.000757,0.046935,0.000003,2.043771
1287.001000,-87.410308,-0.001100,0.000172,-0.002550,-0.000202,-0.000000,-0.000216,0.000757,0.046935,0.000003,2.043758
1288.000000,-87.411406,-0.001097,0.000172,-0.002555,-0.000203,-0.000000,-0.000208,0.000733,0.046619,0.000003,2.030075
1288.001000,-87.411407,-0.001097,0.000172,-0.002555,-0.000203,-0.000000,-0.000208,0.000733,0.046619,0.000003,2.030061
1289.000000,-87.412501,-0.001093,0.000172,-0.002559,-0.000203,-0.000000,-0.000200,0.000709,0.046304,0.000003,2.016425
1289.001000,-87.412502,-0.001093,0.000172,-0.002559,-0.000203,-0.000000,-0.000200,0.000709,0.046304,0.000003,2.016412
1290.000000,-87.413592,-0.001090,0.000171,-0.002563,-0.000204,-0.000000,-0.000193,0.000685,0.045991,0.000003,2.002824
1290.001000,-87.413593,-0.001090,0.000171,-0.002563,-0.000204,-0.000000,-0.000193,0.000685,0.045990,0.000003,2.002811
1291.000000,-87.414680,-0.001086,0.000171,-0.002567,-0.000205,-0.000000,-0.000186,0.000663,0.045678,0.000003,1.989273
1291.001000,-87.414681,-0.001086,0.000171,-0.002567,-0.000205,-0.000000,-0.000186,0.000663,0.045678,0.000003,1.989259
1292.000000,-87.415765,-0.001083,0.000171,-0.002571,-0.000205,-0.000000,-0.000179,0.000641,0.045366,0.000003,1.975771
1292.001000,-87.415766,-0.001083,0.000171,-0.002571,-0.000205,-0.000000,-0.000179,0.000641,0.045366,0.000003,1.975758
1293.000000,-87.416846,-0.001079,0.000170,-0.002575,-0.000206,-0.000000,-0.000172,0.000620,0.045055,0.000003,1.962321
1293.001000,-87.416847,-0.001079,0.000170,-0.002575,-0.000206,-0.000000,-0.000172,0.000620,0.045055,0.000003,1.962307
1294.000000,-87.417923,-0.001076,0.000170,-0.002578,-0.000206,-0.000000,-0.000166,0.000599,0.044745,0.000003,1.948923
1294.001000,-87.417924,-0.001076,0.000170,-0.002578,-0.000206,-0.000000,-0.000166,0.000599,0.044745,0.000003,1.948909
1295.000000,-87.418997,-0.001072,0.000170,-0.002582,-0.000207,-0.000000,-0.000160,0.000580,0.044437,0.000003,1.935577
1295.001000,-87.418998,-0.001072,0.000170,-0.002582,-0.000207,-0.000000,-0.000160,0.000580,0.044436,0.000003,1.935564
1296.000000,-87.420067,-0.001069,0.000169,-0.002585,-0.000207,-0.000000,-0.000154,0.000561,0.044129,0.000003,1.922286
1296.001000,-87.420068,-0.001069,0.000169,-0.002585,-0.000207,-0.000000,-0.000154,0.000561,0.044128,0.000003,1.922273
1297.000000,-87.421134,-0.001065,0.000169,-0.002588,-0.000208,-0.000000,-0.000148,0.000542,0.043822,0.000003,1.909049
1297.001000,-87.421135,-0.001065,0.000169,-0.002588,-0.000208,-0.000000,-0.000148,0.000542,0.043821,0.000003,1.909036
1298.000000,-87.422197,-0.001062,0.000169,-0.002591,-0.000208,-0.000000,-0.000143,0.000524,0.043516,0.000003,1.895867
1298.001000,-87.422199,-0.001062,0.000169,-0.002591,-0.000208,-0.000000,-0.000143,0.000524,0.043515,0.000003,1.895854
1299.000000,-87.423257,-0.001058,0.000168,-0.002594,-0.000209,-0.000000,-0.000138,0.000507,0.043211,0.000003,1.882742
1299.001000,-87.423258,-0.001058,0.000168,-0.002594,-0.000209,-0.000000,-0.000138,0.000507,0.043210,0.000003,1.882729
1300.000000,-87.424314,-0.001055,0.000168,-0.002597,-0.000210,-0.000000,-0.000133,0.000490,0.042907,0.000003,1.869673
1300.001000,-87.424315,-0.001055,0.000168,-0.002597,-0.000210,-0.000000,-0.000133,0.000490,0.042906,0.000003,1.869660
1301.000000,-87.425367,-0.001051,0.000168,-0.002600,-0.000210,-0.000000,-0.000128,0.000474,0.042604,0.000003,1.856662
1301.001000,-87.425368,-0.001051,0.000168,-0.002600,-0.000210,-0.000000,-0.000128,0.000474,0.042603,0.000003,1.856649
1302.000000,-87.426416,-0.001048,0.000167,-0.002602,-0.000211,-0.000000,-0.000123,0.000458,0.042302,0.000003,1.843708
1302.001000,-87.426417,-0.001048,0.000167,-0.002602,-0.000211,-0.000000,-0.000123,0.000458,0.042301,0.000003,1.843695
1303.000000,-87.427462,-0.001044,0.000167,-0.002605,-0.000211,-0.000000,-0.000119,0.000443,0.042000,0.000003,1.830814
1303.001000,-87.427463,-0.001044,0.000167,-0.002605,-0.000211,-0.000000,-0.000119,0.000443,0.042000,0.000003,1.830801
1304.000000,-87.428504,-0.001041,0.000167,-0.002607,-0.000212,-0.000000,-0.000114,0.000428,0.041700,0.000003,1.817979
1304.001000,-87.428505,-0.001041,0.000167,-0.002607,-0.000212,-0.000000,-0.000114,0.000428,0.041700,0.000003,1.817966
1305.000000,-87.429543,-0.001037,0.000167,-0.002610,-0.000212,-0.000000,-0.000110,0.000414,0.041401,0.000003,1.805204
1305.001000,-87.429544,-0.001037,0.000167,-0.002610,-0.000212,-0.000000,-0.000110,0.000414,0.041401,0.000003,1.805191
1306.000000,-87.430578,-0.001034,0.000166,-0.002612,-0.000213,-0.000000,-0.000106,0.000400,0.041103,0.000002,1.792489
1306.001000,-87.430579,-0.001034,0.000166,-0.002612,-0.000213,-0.000000,-0.000106,0.000400,0.041103,0.000002,1.792476
1307.000000,-87.431610,-0.001030,0.000166,-0.002614,-0.000213,-0.000000,-0.000102,0.000387,0.040806,0.000002,1.779835
1307.001000,-87.431611,-0.001030,0.000166,-0.002614,-0.000213,-0.000000,-0.000102,0.000387,0.040805,0.000002,1.779822
1308.000000,-87.432638,-0.001027,0.000166,-0.002616,-0.000214,-0.000000,-0.000099,0.000374,0.040509,0.000002,1.767243
1308.001000,-87.432640,-0.001027,0.000166,-0.002616,-0.000214,-0.000000,-0.000099,0.000374,0.040509,0.000002,1.767230
1309.000000,-87.433663,-0.001023,0.000165,-0.002618,-0.000214,-0.000000,-0.000095,0.000362,0.040214,0.000002,1.754712
1309.001000,-87.433664,-0.001023,0.000165,-0.002618,-0.000214,-0.000000,-0.000095,0.000362,0.040214,0.000002,1.754700
1310.000000,-87.434685,-0.001020,0.000165,-0.002620,-0.000215,-0.000000,-0.000092,0.000350,0.039920,0.000002,1.742244
1310.001000,-87.434686,-0.001020,0.000165,-0.002620,-0.000215,-0.000000,-0.000092,0.000350,0.039919,0.000002,1.742232
1311.000000,-87.435703,-0.001016,0.000165,-0.002622,-0.000215,-0.000000,-0.000088,0.000338,0.039626,0.000002,1.729839
1311.001000,-87.435704,-0.001016,0.000165,-0.002622,-0.000215,-0.000000,-0.000088,0.000338,0.039626,0.000002,1.729827
1312.000000,-87.436717,-0.001013,0.000164,-0.002624,-0.000216,-0.000000,-0.000085,0.000327,0.039334,0.000002,1.717497
1312.001000,-87.436718,-0.001013,0.000164,-0.002624,-0.000216,-0.000000,-0.000085,0.000327,0.039334,0.000002,1.717485
1313.000000,-87.437728,-0.001009,0.000164,-0.002626,-0.000216,-0.000000,-0.000082,0.000316,0.039043,0.000002,1.705219
1313.001000,-87.437729,-0.001009,0.000164,-0.002626,-0.000216,-0.000000,-0.000082,0.000316,0.039042,0.000002,1.705207
1314.000000,-87.438736,-0.001006,0.000164,-0.002627,-0.000217,-0.000000,-0.000079,0.000305,0.038752,0.000002,1.693005
1314.001000,-87.438737,-0.001006,0.000164,-0.002627,-0.000217,-0.000000,-0.000079,0.000305,0.038752,0.000002,1.692993
1315.000000,-87.439740,-0.001002,0.000164,-0.002629,-0.000217,-0.000000,-0.000076,0.000295,0.038463,0.000002,1.680855
1315.001000,-87.439741,-0.001002,0.000164,-0.002629,-0.000217,-0.000000,-0.000076,0.000295,0.038462,0.000002,1.680843
1316.000000,-87.440740,-0.000999,0.000163,-0.002631,-0.000218,-0.000000,-0.000074,0.000285,0.038174,0.000002,1.668769
1316.001000,-87.440741,-0.000999,0.000163,-0.002631,-0.000218,-0.000000,-0.000074,0.000285,0.038174,0.000002,1.668757
1317.000000,-87.441737,-0.000995,0.000163,-0.002632,-0.000218,-0.000000,-0.000071,0.000276,0.037886,0.000002,1.656749
1317.001000,-87.441738,-0.000995,0.000163,-0.002632,-0.000218,-0.000000,-0.000071,0.000276,0.037886,0.000002,1.656737
1318.000000,-87.442731,-0.000992,0.000163,-0.002633,-0.000219,-0.000000,-0.000069,0.000266,0.037600,0.000002,1.644794
1318.001000,-87.442732,-0.000992,0.000163,-0.002633,-0.000219,-0.000000,-0.000069,0.000266,0.037600,0.000002,1.644782
1319.000000,-87.443721,-0.000988,0.000162,-0.002635,-0.000219,-0.000000,-0.000066,0.000257,0.037314,0.000002,1.632904
1319.001000,-87.443722,-0.000988,0.000162,-0.002635,-0.000219,-0.000000,-0.000066,0.000257,0.037314,0.000002,1.632892
1320.000000,-87.444708,-0.000985,0.000162,-0.002636,-0.000220,-0.000000,-0.000064,0.000249,0.037029,0.000002,1.621080
1320.001000,-87.444709,-0.000985,0.000162,-0.002636,-0.000220,-0.000000,-0.000064,0.000249,0.037029,0.000002,1.621068
1321.000000,-87.445691,-0.000982,0.000162,-0.002637,-0.000220,-0.000000,-0.000062,0.000240,0.036746,0.000002,1.609322
1321.001000,-87.445692,-0.000982,0.000162,-0.002637,-0.000220,-0.000000,-0.000062,0.000240,0.036745,0.000002,1.609311
1322.000000,-87.446671,-0.000978,0.000162,-0.002638,-0.000221,-0.000000,-0.000059,0.000232,0.036463,0.000002,1.597630
1322.001000,-87.446672,-0.000978,0.000162,-0.002638,-0.000221,-0.000000,-0.000059,0.000232,0.036463,0.000002,1.597619
1323.000000,-87.447647,-0.000975,0.000161,-0.002640,-0.000221,-0.000000,-0.000057,0.000224,0.036181,0.000002,1.586005
1323.001000,-87.447648,-0.000975,0.000161,-0.002640,-0.000221,-0.000000,-0.000057,0.000224,0.036181,0.000002,1.585993
1324.000000,-87.448620,-0.000971,0.000161,-0.002641,-0.000222,-0.000000,-0.000055,0.000217,0.035900,0.000002,1.574446
1324.001000,-87.448621,-0.000971,0.000161,-0.002641,-0.000222,-0.000000,-0.000055,0.000217,0.035900,0.000002,1.574435
1325.000000,-87.449590,-0.000968,0.000161,-0.002642,-0.000222,-0.000000,-0.000053,0.000210,0.035620,0.000002,1.562954
1325.001000,-87.449591,-0.000968,0.000161,-0.002642,-0.000222,-0.000000,-0.000053,0.000210,0.035620,0.000002,1.562942
1326.000000,-87.450556,-0.000964,0.000160,-0.002643,-0.000223,-0.000000,-0.000052,0.000203,0.035342,0.000002,1.551528
1326.001000,-87.450557,-0.000964,0.000160,-0.002643,-0.000223,-0.000000,-0.000052,0.000202,0.035341,0.000002,1.551517
1327.000000,-87.451518,-0.000961,0.000160,-0.002644,-0.000223,-0.000000,-0.000050,0.000196,0.035064,0.000002,1.540170
1327.001000,-87.451519,-0.000961,0.000160,-0.002644,-0.000223,-0.000000,-0.000050,0.000196,0.035063,0.000002,1.540159
1328.000000,-87.452478,-0.000958,0.000160,-0.002645,-0.000224,-0.000000,-0.000048,0.000189,0.034787,0.000002,1.528879
1328.001000,-87.452479,-0.000958,0.000160,-0.002645,-0.000224,-0.000000,-0.000048,0.000189,0.034786,0.000002,1.528867
1329.000000,-87.453433,-0.000954,0.000160,-0.002646,-0.000224,-0.000000,-0.000046,0.000183,0.034511,0.000002,1.517654
1329.001000,-87.453434,-0.000954,0.000160,-0.002646,-0.000224,-0.000000,-0.000046,0.000183,0.034510,0.000002,1.517643
1330.000000,-87.454386,-0.000951,0.000159,-0.002646,-0.000225,-0.000000,-0.000045,0.000176,0.034235,0.000002,1.506497
1330.001000,-87.454387,-0.000951,0.000159,-0.002646,-0.000225,-0.000000,-0.000045,0.000176,0.034235,0.000002,1.506486
1331.000000,-87.455335,-0.000947,0.000159,-0.002647,-0.000225,-0.000000,-0.000043,0.000170,0.033961,0.000002,1.495408
1331.001000,-87.455336,-0.000947,0.000159,-0.002647,-0.000225,-0.000000,-0.000043,0.000170,0.033961,0.000002,1.495397
1332.000000,-87.456280,-0.000944,0.000159,-0.002648,-0.000226,-0.000000,-0.000042,0.000165,0.033688,0.000002,1.484385
1332.001000,-87.456281,-0.000944,0.000159,-0.002648,-0.000226,-0.000000,-0.000042,0.000165,0.033688,0.000002,1.484374
1333.000000,-87.457223,-0.000940,0.000158,-0.002649,-0.000226,-0.000000,-0.000040,0.000159,0.033416,0.000002,1.473430
1333.001000,-87.457223,-0.000940,0.000158,-0.002649,-0.000226,-0.000000,-0.000040,0.000159,0.033416,0.000002,1.473419
1334.000000,-87.458161,-0.000937,0.000158,-0.002649,-0.000226,-0.000000,-0.000039,0.000154,0.033145,0.000002,1.462543
1334.001000,-87.458162,-0.000937,0.000158,-0.002649,-0.000226,-0.000000,-0.000039,0.000154,0.033144,0.000002,1.462532
1335.000000,-87.459097,-0.000934,0.000158,-0.002650,-0.000227,-0.000000,-0.000038,0.000148,0.032874,0.000002,1.451723
1335.001000,-87.459098,-0.000934,0.000158,-0.002650,-0.000227,-0.000000,-0.000038,0.000148,0.032874,0.000002,1.451712
1336.000000,-87.460029,-0.000930,0.000158,-0.002651,-0.000227,-0.000000,-0.000036,0.000143,0.032605,0.000002,1.440970
1336.001000,-87.460030,-0.000930,0.000158,-0.002651,-0.000227,-0.000000,-0.000036,0.000143,0.032605,0.000002,1.440960
1337.000000,-87.460957,-0.000927,0.000157,-0.002651,-0.000228,-0.000000,-0.000035,0.000139,0.032336,0.000002,1.430285
1337.001000,-87.460958,-0.000927,0.000157,-0.002651,-0.000228,-0.000000,-0.000035,0.000139,0.032336,0.000002,1.430274
1338.000000,-87.461882,-0.000924,0.000157,-0.002652,-0.000228,-0.000000,-0.000034,0.000134,0.032069,0.000002,1.419667
1338.001000,-87.461883,-0.000924,0.000157,-0.002652,-0.000228,-0.000000,-0.000034,0.000134,0.032069,0.000002,1.419657
1339.000000,-87.462804,-0.000920,0.000157,-0.002652,-0.000229,-0.000000,-0.000033,0.000129,0.031802,0.000002,1.409117
1339.001000,-87.462805,-0.000920,0.000157,-0.002652,-0.000229,-0.000000,-0.000033,0.000129,0.031802,0.000002,1.409107
